3.706810, 0.826217, 1.000000
0.021703, 0.628981, 1.000000
-1.560840, -0.484991, -1.000000
0.022777, 1.066245, 1.000000
2.776078, 1.305103, 1.000000
0.876976, 3.104467, 1.000000
2.901450, 0.618468, 1.000000
2.314997, 0.345038, 1.000000
0.108070, 1.157387, 1.000000
-3.222346, -0.065784, -1.000000
-0.416604, -0.734968, -1.000000
2.236706, 4.355133, 1.000000
1.195359, 2.946492, 1.000000
-1.189998, -0.338917, -1.000000
1.797677, 0.187873, 1.000000
2.552914, -0.881071, 1.000000
1.239203, 0.559771, 1.000000
-2.236623, 2.938018, 1.000000
-1.998963, -0.386453, -1.000000
1.149970, 1.963351, 1.000000
-0.156641, -2.345405, -1.000000
-0.555077, 0.387165, 1.000000
-3.239815, 1.477071, -1.000000
-0.731003, -3.179683, -1.000000
1.394462, -3.811985, -1.000000
3.949588, 4.382567, 1.000000
1.125372, 3.222800, 1.000000
0.537327, 0.554193, 1.000000
1.499399, 3.439025, 1.000000
3.904868, 2.266832, 1.000000
-0.168025, -2.861150, -1.000000
-1.170729, -0.311627, -1.000000
-0.051923, 2.675916, 1.000000
0.259893, 1.272294, 1.000000
-0.064585, 1.840263, 1.000000
-0.511746, -1.541187, -1.000000
0.469091, 2.278482, 1.000000
-1.809624, 1.434852, 1.000000
0.815730, -1.242909, -1.000000
-2.475668, 0.012768, -1.000000
-3.552044, -2.727936, -1.000000
-0.792970, -0.789155, -1.000000
-0.436306, 2.104549, 1.000000
-1.291581, 5.977090, 1.000000
-3.395112, -6.634743, -1.000000
-3.661104, -3.927201, -1.000000
5.503597, -0.914868, 1.000000
-1.165434, -0.985926, -1.000000
-2.090948, 1.873234, 1.000000
-0.572843, -1.153501, -1.000000
2.137269, 0.104293, 1.000000
2.315863, -0.845842, 1.000000
-2.081767, -2.894826, -1.000000
1.170984, -3.153195, -1.000000
-0.796683, 1.835967, 1.000000
1.980811, 3.058045, 1.000000
-0.749680, -1.641631, -1.000000
-2.474397, -1.956151, -1.000000
0.451652, 1.809476, 1.000000
-0.315801, 1.394325, 1.000000
-0.525966, 0.901815, 1.000000
2.020931, 0.938059, 1.000000
0.776588, 1.426785, 1.000000
-2.290198, -0.852179, -1.000000
-1.848123, 1.805368, 1.000000
-0.926932, 3.727117, 1.000000
1.829025, -0.393386, 1.000000
0.719074, 0.504131, 1.000000
-1.276099, -1.153280, -1.000000
-0.188685, 1.351847, 1.000000
-0.467214, -3.653497, -1.000000
-2.573481, -1.124705, -1.000000
1.775017, 0.359652, 1.000000
-0.792328, -1.643802, -1.000000
1.476718, 0.134180, 1.000000
0.579922, 3.907715, 1.000000
-2.324787, 3.504867, 1.000000
2.554774, -0.353034, 1.000000
0.391594, 0.212279, 1.000000
0.018667, 2.803595, 1.000000
-0.490375, -0.991549, -1.000000
2.801141, -0.034033, 1.000000
-1.996719, -0.069577, -1.000000
2.262300, 2.384067, 1.000000
-1.305722, 0.066290, -1.000000
-3.410021, -1.197131, -1.000000
-2.624427, -1.874048, -1.000000
-2.822358, -0.185378, -1.000000
-0.515696, 2.404114, 1.000000
-1.589533, -1.296340, -1.000000
-1.144473, 2.299886, 1.000000
1.092025, -0.488435, 1.000000
-1.295298, -0.392556, -1.000000
-2.835890, -0.119614, -1.000000
-0.976242, 1.899823, 1.000000
-0.868508, -0.626322, -1.000000
-0.994587, -1.166027, -1.000000
