-0.868611, -2.179123, -1.000000
-2.222103, 0.444126, -1.000000
-0.214936, -3.124933, -1.000000
-1.382658, -2.011259, -1.000000
2.325710, -1.960918, -1.000000
-0.454474, -0.309225, -1.000000
1.075372, 2.192556, 1.000000
1.456537, -2.298510, -1.000000
-1.234798, 1.634134, 1.000000
-0.734433, 1.769783, 1.000000
0.956770, 2.481592, 1.000000
1.435807, -1.726664, -1.000000
-2.402402, 3.077966, 1.000000
-1.576379, -0.775343, -1.000000
2.327368, 1.695903, 1.000000
-0.712662, -0.953062, -1.000000
0.305501, -4.440087, -1.000000
-0.865380, -0.278282, -1.000000
3.253589, -0.839697, 1.000000
0.984697, -2.706020, -1.000000
-1.105891, -0.961301, -1.000000
3.653155, 0.633887, 1.000000
0.600737, 3.228452, 1.000000
0.186979, 4.549543, 1.000000
-0.836374, 0.164202, -1.000000
-1.429952, 1.264081, 1.000000
-2.222769, 0.178345, -1.000000
0.722730, 3.085739, 1.000000
-2.494432, -0.534965, -1.000000
1.490805, -3.727121, -1.000000
0.512972, -0.761521, -1.000000
0.763264, 3.015296, 1.000000
2.481903, -0.878804, 1.000000
0.393758, 3.114346, 1.000000
-3.866632, -2.360887, -1.000000
-1.547890, 4.366156, 1.000000
-1.233726, -1.177968, -1.000000
1.058501, -1.470475, -1.000000
1.906352, -3.241611, -1.000000
-1.902992, 1.571103, 1.000000
-0.445378, -3.848650, -1.000000
1.272143, 1.086087, 1.000000
-2.006720, 1.070457, 1.000000
2.229657, 0.325441, 1.000000
1.656105, 0.376568, 1.000000
1.650043, -4.224776, -1.000000
3.909884, -0.589085, 1.000000
0.353284, -2.664493, -1.000000
-1.923162, -0.598633, -1.000000
1.243812, 1.097333, 1.000000
-1.650823, -0.615524, -1.000000
-0.855359, -1.632561, -1.000000
0.800579, -0.463553, 1.000000
-1.268426, 1.640005, 1.000000
0.474811, -0.896273, -1.000000
-4.850454, -0.204639, -1.000000
1.664328, -3.246641, -1.000000
2.426125, -1.410106, 1.000000
-0.479604, -0.612038, -1.000000
-0.187995, 0.284921, 1.000000
0.725468, -0.856491, -1.000000
3.660222, 2.961939, 1.000000
0.346269, -1.079203, -1.000000
0.700925, 3.327816, 1.000000
-2.761211, -5.313439, -1.000000
2.385133, 0.841036, 1.000000
0.142854, 1.508612, 1.000000
-1.506988, 1.854284, 1.000000
-4.175953, 3.349629, 1.000000
0.372078, 1.473169, 1.000000
1.975577, 1.941124, 1.000000
0.024416, 0.485893, 1.000000
-2.339346, 2.503361, 1.000000
-1.274803, -3.507521, -1.000000
-3.018764, -2.625982, -1.000000
1.622963, -1.288556, 1.000000
1.098620, -2.739939, -1.000000
-0.785604, -2.148236, -1.000000
-2.621143, 0.061094, -1.000000
-0.032358, -1.633465, -1.000000
0.856425, 1.886893, 1.000000
1.376266, -1.520106, -1.000000
-0.644744, 2.788881, 1.000000
1.774117, -0.412479, 1.000000
-0.370133, 0.732669, 1.000000
-0.782242, -1.594727, -1.000000
-2.611943, 1.349897, -1.000000
-1.265348, 1.648152, 1.000000
-3.277328, 1.807101, -1.000000
-1.228689, 2.662102, 1.000000
-2.108913, 2.716919, 1.000000
-0.885946, 1.756493, 1.000000
0.564251, -3.124991, -1.000000
-0.686062, 0.711813, 1.000000
1.606692, 1.606356, 1.000000
-0.758985, 3.050411, 1.000000
2.704363, -2.437259, -1.000000
1.114741, 0.058911, 1.000000
-2.304584, 4.530903, 1.000000
1.263326, -5.049173, -1.000000
0.451357, 0.569041, 1.000000
-0.001640, 1.534780, 1.000000
0.377324, 0.297530, 1.000000
2.467009, -2.520365, -1.000000
-4.429887, -1.979936, -1.000000
-1.916307, -2.218318, -1.000000
5.204852, -0.494544, 1.000000
-1.613945, -1.009632, -1.000000
-0.394835, 0.473398, 1.000000
2.356042, -1.481630, 1.000000
0.959225, 1.633549, 1.000000
1.828663, 1.467349, 1.000000
1.592895, 0.114343, 1.000000
-3.433109, 1.094897, -1.000000
-2.835449, -3.916759, -1.000000
0.325960, -2.380000, -1.000000
1.149835, -1.676175, -1.000000
-2.164367, -2.158025, -1.000000
3.363765, -0.773167, 1.000000
-0.685965, 0.150086, 1.000000
-1.070582, -0.117930, -1.000000
-0.333309, -2.200505, -1.000000
3.316330, 1.563866, 1.000000
2.254931, -1.842284, -1.000000
0.781155, -3.212765, -1.000000
1.068318, -4.416328, -1.000000
-1.825919, -1.551639, -1.000000
0.042279, 2.228594, 1.000000
-3.490801, -2.513576, -1.000000
0.804169, 3.864983, 1.000000
-0.319396, -0.697347, -1.000000
-0.320065, -0.605449, -1.000000
-2.073094, 3.515575, 1.000000
1.944398, -1.327761, 1.000000
1.826601, -1.711751, -1.000000
-1.069235, -1.324485, -1.000000
-0.514639, 0.491726, 1.000000
-2.038641, 0.048956, -1.000000
0.710193, -2.556310, -1.000000
2.252826, -2.340349, -1.000000
2.277561, 1.114556, 1.000000
-3.379997, 0.125831, -1.000000
-2.956510, -0.619430, -1.000000
0.242839, 2.720190, 1.000000
0.356126, -0.766823, -1.000000
-0.580592, -1.993183, -1.000000
2.274964, -2.475625, -1.000000
-1.486960, 0.185045, -1.000000
-1.284645, 0.964970, 1.000000
-0.088563, 0.814556, 1.000000
-4.518901, 1.304686, -1.000000
1.047269, -1.623923, -1.000000
1.789858, 1.668418, 1.000000
0.293569, -0.564100, -1.000000
-1.689032, 3.773032, 1.000000
-0.038089, 1.447439, 1.000000
2.016170, -0.641192, 1.000000
-3.404354, -0.483145, -1.000000
-1.649759, -1.799837, -1.000000
3.135568, -1.089762, 1.000000
0.107744, -1.096348, -1.000000
-4.328919, 1.613428, -1.000000
-2.295291, -0.758948, -1.000000
0.949137, 3.732401, 1.000000
2.129387, -0.190065, 1.000000
3.292390, 0.838718, 1.000000
-4.256226, -1.104720, -1.000000
3.036486, 2.282417, 1.000000
-1.275396, 2.732204, 1.000000
-1.198355, -0.111128, -1.000000
-2.665890, 1.504149, 1.000000
-2.621943, 0.184693, -1.000000
-1.350813, 0.633774, 1.000000
-2.420457, -0.273448, -1.000000
3.305434, -2.295924, 1.000000
-2.000248, 0.115214, -1.000000
-1.116483, 0.089652, -1.000000
2.132250, 2.599778, 1.000000
-2.313526, -1.559884, -1.000000
1.613236, -0.117831, 1.000000
3.830291, -0.459216, 1.000000
-0.968041, 2.799951, 1.000000
1.331227, -3.035078, -1.000000
-2.801027, -1.537063, -1.000000
-3.272881, 1.867759, 1.000000
-4.294191, 0.953939, -1.000000
0.334603, -2.053634, -1.000000
-3.143721, -0.950474, -1.000000
1.999069, 3.222747, 1.000000
-1.060634, 1.140057, 1.000000
-2.953698, -1.184320, -1.000000
-3.588306, 2.156423, 1.000000
0.577520, 0.840814, 1.000000
-2.193212, 1.568472, 1.000000
0.543142, 1.207877, 1.000000
4.032357, -1.043196, 1.000000
1.932840, 0.218122, 1.000000
-3.989268, -1.487633, -1.000000
-0.007784, 1.267885, 1.000000
1.712104, 0.647972, 1.000000
0.839290, -1.809304, -1.000000
4.163111, 0.020483, 1.000000
0.817561, 1.174432, 1.000000
-1.328549, 0.347302, -1.000000
-0.924832, 2.542835, 1.000000
-1.679212, -0.179423, -1.000000
-1.495330, -0.979014, -1.000000
-5.320125, -0.274263, -1.000000
0.628384, 1.231893, 1.000000
1.300879, 0.333653, 1.000000
-0.519441, -0.044708, -1.000000
2.777572, -1.096455, 1.000000
-3.609480, 1.408913, -1.000000
-1.237973, 2.343229, 1.000000
-0.858846, -0.016614, -1.000000
-1.178821, -2.974208, -1.000000
0.850060, 0.927891, 1.000000
0.293497, -0.050154, 1.000000
-0.779805, 0.666886, 1.000000
1.746086, -1.958435, -1.000000
2.028025, 0.073358, 1.000000
-2.692443, 3.926546, 1.000000
-0.378520, -1.245378, -1.000000
2.610589, -0.563439, 1.000000
-2.285273, -4.535187, -1.000000
2.419146, -2.116372, -1.000000
-5.804426, 0.596058, -1.000000
2.198730, 2.067263, 1.000000
3.738979, -0.379033, 1.000000
1.228782, -0.242314, 1.000000
-2.183678, 5.480991, 1.000000
-0.627148, -1.284939, -1.000000
1.665928, 0.205857, 1.000000
2.034341, -2.361394, -1.000000
-2.068960, 0.344012, -1.000000
1.911684, 0.254672, 1.000000
-0.613501, 2.239882, 1.000000
0.632466, -0.307658, 1.000000
0.877401, -1.014010, -1.000000
1.681094, 1.287109, 1.000000
0.977694, -0.826483, 1.000000
-0.267015, 0.136256, 1.000000
-0.760559, -0.398410, -1.000000
1.836295, -2.806792, -1.000000
-2.019867, 2.191776, 1.000000
-2.855215, 1.385732, -1.000000
-0.673511, -0.257991, -1.000000
-3.693103, -2.405185, -1.000000
3.205378, -2.002982, 1.000000
-4.638919, -0.933893, -1.000000
-1.524115, 1.343266, 1.000000
-2.478511, 1.979214, 1.000000
-0.442661, 3.372812, 1.000000
1.309075, 1.340602, 1.000000
-0.387499, -3.419054, -1.000000
3.618687, 2.074506, 1.000000
1.330056, 1.270845, 1.000000
-3.840905, 2.110069, -1.000000
-4.935049, 0.329340, -1.000000
-1.290635, -1.662801, -1.000000
1.176524, -2.732968, -1.000000
1.784031, 0.199513, 1.000000
-0.976449, 1.017059, 1.000000
1.670190, 0.118576, 1.000000
-1.646069, -1.247997, -1.000000
0.397563, 2.888114, 1.000000
5.026673, -1.675407, 1.000000
2.241821, 0.015918, 1.000000
